game,hype,team1,team2,shortDate,gameInfo,possessions,eFG,perDrama,conference
3936,1,Western Michigan,Ohio,"Wednesday, February 5, 2014",Western Michigan 90  Ohio 74,69,0.648514851,0.0342,MAC
1117,1,Texas,UT Arlington,"Friday, November 29, 2013",Texas 72  UT Arlington 69,74,0.469565217,0.0342,Non-Conference
542,1,Alabama St.,Jacksonville St.,"Saturday, November 16, 2013",Alabama St. 84  Jacksonville St. 73,69,0.490291262,0.0342,Non-Conference
1703,1,Bowling Green,Morehead St.,"Sunday, December 15, 2013",Bowling Green 67  Morehead St. 61,73,0.424369748,0.0342,Non-Conference
4502,1,Notre Dame,Boston College,"Sunday, February 16, 2014",Notre Dame 73  Boston College 69,59,0.533018868,0.0342,ACC
2433,1,Marquette,DePaul,"Saturday, January 4, 2014",Marquette 66  DePaul 56,62,0.505208333,0.0342,Big East
796,1,UC Davis,SIU Edwardsville,"Friday, November 22, 2013",UC Davis 80  SIU Edwardsville 75,68,0.609090909,0.0342,Non-Conference
1926,1,Boston University,Maryland,"Saturday, December 21, 2013",Boston University 83  Maryland 77,76,0.521367521,0.0341,Non-Conference
4105,1,Saint Louis,La Salle,"Saturday, February 8, 2014",Saint Louis 65  La Salle 63,64,0.47706422,0.0341,A10
1942,1,Western Kentucky,Murray St.,"Saturday, December 21, 2013",Western Kentucky 71  Murray St. 64,64,0.49122807,0.0341,Non-Conference
678,1,Austin Peay,Southern Illinois,"Tuesday, November 19, 2013",Austin Peay 72  Southern Illinois 70,72,0.449152542,0.0341,Non-Conference
4687,1,San Francisco,Pacific,"Saturday, February 22, 2014",San Francisco 64  Pacific 59,63,0.471428571,0.0341,WCC
1402,1,Illinois St.,Dayton,"Saturday, December 7, 2013",Illinois St. 81  Dayton 75,74,0.564220183,0.0341,Non-Conference
6086,1,VMI,Canisius,"Tuesday, March 18, 2014",VMI 111  Canisius 100,83,0.576388889,0.0341,Non-Conference
712,1,Loyola MD,UMBC,"Wednesday, November 20, 2013",Loyola MD 89  UMBC 83,80,0.492,0.0341,Non-Conference
3746,1,Saint Louis,George Mason,"Saturday, February 1, 2014",Saint Louis 87  George Mason 81,75,0.530534351,0.034,A10
6232,1,Siena,Fresno St.,"Monday, March 31, 2014",Siena 61  Fresno St. 57,63,0.435779817,0.034,Non-Conference
6224,1,Murray St.,Towson,"Thursday, March 27, 2014",Murray St. 85  Towson 73,69,0.547619048,0.034,Non-Conference
973,1,South Dakota,Texas St.,"Monday, November 25, 2013",South Dakota 57  Texas St. 56,64,0.395833333,0.034,Non-Conference
3431,1,UAB,Tulsa,"Saturday, January 25, 2014",UAB 70  Tulsa 63,69,0.407258065,0.034,Conference USA
2036,1,Nebraska Omaha,Seattle,"Sunday, December 22, 2013",Nebraska Omaha 76  Seattle 69,77,0.48245614,0.034,Non-Conference
1,1,Air Force,Army,"Friday, November 8, 2013",Air Force 79  Army 68,71,0.512820513,0.034,Non-Conference
4515,1,Alcorn St.,Arkansas Pine Bluff,"Monday, February 17, 2014",Alcorn St. 57  Arkansas Pine Bluff 54,66,0.447916667,0.034,SWAC
1096,1,Drake,Fresno St.,"Friday, November 29, 2013",Drake 84  Fresno St. 74,68,0.613636364,0.034,Non-Conference
1719,1,UC Santa Barbara,San Diego,"Sunday, December 15, 2013",UC Santa Barbara 72  San Diego 61,65,0.538834951,0.034,Non-Conference
4381,1,Duquesne,Rhode Island,"Saturday, February 15, 2014",Duquesne 83  Rhode Island 71,69,0.642857143,0.034,A10
2312,1,Florida A&M,FIU,"Thursday, January 2, 2014",Florida A&M 93  FIU 88,81,0.492647059,0.034,Non-Conference
5946,1,Tulane,North Texas,"Wednesday, March 12, 2014",Tulane 66  North Texas 61,62,0.521052632,0.034,Conference USA
4644,1,Portland St.,Southern Utah,"Thursday, February 20, 2014",Portland St. 86  Southern Utah 79,69,0.538834951,0.0339,Big Sky
4881,1,Notre Dame,Georgia Tech,"Wednesday, February 26, 2014",Notre Dame 65  Georgia Tech 62,59,0.482905983,0.0339,ACC
5218,1,Utah St.,Wyoming,"Wednesday, March 5, 2014",Utah St. 65  Wyoming 54,60,0.433035714,0.0339,Mountain West
1138,1,Milwaukee,UMKC,"Saturday, November 30, 2013",Milwaukee 84  UMKC 79,72,0.647368421,0.0339,Non-Conference
4135,1,Saint Joseph's,VCU,"Saturday, February 8, 2014",Saint Joseph's 69  VCU 62,65,0.47008547,0.0339,A10
4078,1,UNLV,Wyoming,"Saturday, February 8, 2014",UNLV 48  Wyoming 46,50,0.483333333,0.0339,Mountain West
2473,1,Delaware St.,Campbell,"Saturday, January 4, 2014",Delaware St. 70  Campbell 60,60,0.465346535,0.0339,Non-Conference
1807,1,UNC Greensboro,James Madison,"Wednesday, December 18, 2013",UNC Greensboro 78  James Madison 65,61,0.554455446,0.0339,Non-Conference
501,1,Brown,Sacred Heart,"Saturday, November 16, 2013",Brown 85  Sacred Heart 73,72,0.599099099,0.0339,Non-Conference
2652,1,Mississippi,Auburn,"Thursday, January 9, 2014",Mississippi 65  Auburn 62,61,0.481651376,0.0338,SEC
1647,1,Valparaiso,Loyola Marymount,"Saturday, December 14, 2013",Valparaiso 80  Loyola Marymount 73,67,0.447368421,0.0338,Non-Conference
1886,1,Idaho,Idaho St.,"Friday, December 20, 2013",Idaho 69  Idaho St. 65,64,0.542553191,0.0338,Non-Conference
6022,1,New Mexico St.,Cal St. Bakersfield,"Friday, March 14, 2014",New Mexico St. 69  Cal St. Bakersfield 63,57,0.543269231,0.0338,WAC
3998,1,Rice,North Texas,"Thursday, February 6, 2014",Rice 75  North Texas 70,74,0.469026549,0.0338,Conference USA
5101,1,South Carolina,Kentucky,"Saturday, March 1, 2014",South Carolina 72  Kentucky 67,62,0.385714286,0.0338,SEC
3838,1,William & Mary,James Madison,"Sunday, February 2, 2014",William & Mary 81  James Madison 79,68,0.570093458,0.0338,CAA
1808,1,LIU Brooklyn,Lamar,"Wednesday, December 18, 2013",LIU Brooklyn 82  Lamar 79,70,0.521008403,0.0338,Non-Conference
5795,1,William & Mary,College of Charleston,"Saturday, March 8, 2014",William & Mary 70  College of Charleston 59,61,0.467889908,0.0338,CAA
1789,1,Jacksonville St.,Central Michigan,"Tuesday, December 17, 2013",Jacksonville St. 82  Central Michigan 73,62,0.566037736,0.0337,Non-Conference
4060,1,Middle Tennessee,FIU,"Saturday, February 8, 2014",Middle Tennessee 70  FIU 68,65,0.532407407,0.0337,Conference USA
2727,1,Massachusetts,St. Bonaventure,"Saturday, January 11, 2014",Massachusetts 73  St. Bonaventure 68,69,0.5,0.0337,A10
5842,1,Indiana St.,Southern Illinois,"Saturday, March 8, 2014",Indiana St. 62  Southern Illinois 59,59,0.448453608,0.0337,Missouri Valley
3433,1,LIU Brooklyn,Mount St. Mary's,"Saturday, January 25, 2014",LIU Brooklyn 75  Mount St. Mary's 71,67,0.479508197,0.0337,Northeast
2718,1,Eastern Kentucky,Morehead St.,"Saturday, January 11, 2014",Eastern Kentucky 76  Morehead St. 65,66,0.510526316,0.0337,Ohio Valley
6174,1,Columbia,Eastern Michigan,"Saturday, March 22, 2014",Columbia 69  Eastern Michigan 56,58,0.526041667,0.0337,Non-Conference
2698,1,St. Francis PA,Central Connecticut,"Saturday, January 11, 2014",St. Francis PA 75  Central Connecticut 67,69,0.478813559,0.0336,Northeast
4005,1,Iona,Niagara,"Friday, February 7, 2014",Iona 90  Niagara 89,77,0.557692308,0.0336,MAAC
5895,1,Nicholls St.,Southeastern Louisiana,"Wednesday, March 12, 2014",Nicholls St. 71  Southeastern Louisiana 64,70,0.459090909,0.0336,Southland
284,1,College of Charleston,Charlotte,"Tuesday, November 12, 2013",College of Charleston 83  Charlotte 82,73,0.545081967,0.0336,Non-Conference
4156,1,Tulane,Marshall,"Sunday, February 9, 2014",Tulane 68  Marshall 65,64,0.521505376,0.0336,Conference USA
5864,1,Iona,Canisius,"Sunday, March 9, 2014",Iona 75  Canisius 72,59,0.547413793,0.0335,MAAC
3657,1,South Dakota St.,Denver,"Thursday, January 30, 2014",South Dakota St. 74  Denver 73,59,0.602150538,0.0335,Summit League
2306,1,IPFW,Bowling Green,"Thursday, January 2, 2014",IPFW 65  Bowling Green 60,77,0.434579439,0.0335,Non-Conference
1534,1,Detroit,Rhode Island,"Sunday, December 8, 2013",Detroit 70  Rhode Island 68,69,0.479166667,0.0335,Non-Conference
3360,1,Vanderbilt,Texas A&M,"Saturday, January 25, 2014",Vanderbilt 66  Texas A&M 55,59,0.423809524,0.0335,SEC
4379,1,Navy,Colgate,"Saturday, February 15, 2014",Navy 71  Colgate 61,56,0.559139785,0.0335,Patriot League
1181,1,William & Mary,Howard,"Saturday, November 30, 2013",William & Mary 84  Howard 79,70,0.611111111,0.0335,Non-Conference
3344,1,Southern Miss,Old Dominion,"Thursday, January 23, 2014",Southern Miss 75  Old Dominion 60,62,0.525,0.0335,Conference USA
3946,1,UC Santa Barbara,Hawaii,"Thursday, February 6, 2014",UC Santa Barbara 75  Hawaii 64,65,0.444,0.0335,Big West
2194,1,Pepperdine,BYU,"Monday, December 30, 2013",Pepperdine 80  BYU 74,71,0.48,0.0334,WCC
3537,1,William & Mary,College of Charleston,"Monday, January 27, 2014",William & Mary 74  College of Charleston 63,60,0.583333333,0.0334,CAA
1368,1,Rider,Monmouth,"Thursday, December 5, 2013",Rider 89  Monmouth 83,74,0.592920354,0.0334,MAAC
2151,1,Buffalo,Drexel,"Sunday, December 29, 2013",Buffalo 55  Drexel 52,66,0.363247863,0.0334,Non-Conference
581,1,Milwaukee,Northern Illinois,"Sunday, November 17, 2013",Milwaukee 82  Northern Illinois 69,69,0.513392857,0.0334,Non-Conference
4617,1,Robert Morris,LIU Brooklyn,"Thursday, February 20, 2014",Robert Morris 73  LIU Brooklyn 64,63,0.524038462,0.0334,Northeast
1722,1,UC Irvine,Eastern Washington,"Sunday, December 15, 2013",UC Irvine 70  Eastern Washington 61,71,0.466101695,0.0334,Non-Conference
5142,1,Vermont,Binghamton,"Sunday, March 2, 2014",Vermont 92  Binghamton 82,75,0.485148515,0.0334,America East
4637,1,Saint Peter's,Marist,"Thursday, February 20, 2014",Saint Peter's 58  Marist 57,55,0.504950495,0.0334,MAAC
4533,1,Illinois St.,Missouri St.,"Tuesday, February 18, 2014",Illinois St. 67  Missouri St. 63,65,0.516666667,0.0334,Missouri Valley
5281,1,South Alabama,UT Arlington,"Saturday, March 8, 2014",South Alabama 78  UT Arlington 73,71,0.440677966,0.0334,Sun Belt
5339,1,Idaho,UMKC,"Saturday, March 8, 2014",Idaho 87  UMKC 80,73,0.591304348,0.0334,WAC
4841,1,Portland St.,Eastern Washington,"Monday, February 24, 2014",Portland St. 87  Eastern Washington 76,70,0.55982906,0.0334,Big Sky
4566,1,Boston College,Syracuse,"Wednesday, February 19, 2014",Boston College 62  Syracuse 59,63,0.427927928,0.0333,ACC
681,1,St. John's,Bucknell,"Tuesday, November 19, 2013",St. John's 67  Bucknell 63,62,0.495762712,0.0333,Non-Conference
1500,1,Furman,Presbyterian,"Saturday, December 7, 2013",Furman 74  Presbyterian 59,57,0.580952381,0.0333,Non-Conference
2237,1,Stephen F. Austin,Cal St. Northridge,"Monday, December 30, 2013",Stephen F. Austin 74  Cal St. Northridge 67,68,0.51010101,0.0333,Non-Conference
2683,1,Charlotte,UTEP,"Thursday, January 9, 2014",Charlotte 73  UTEP 68,67,0.504587156,0.0333,Conference USA
1051,1,IPFW,Eastern Illinois,"Wednesday, November 27, 2013",IPFW 71  Eastern Illinois 65,63,0.568181818,0.0333,Non-Conference
2037,1,Florida Gulf Coast,Florida A&M,"Sunday, December 22, 2013",Florida Gulf Coast 77  Florida A&M 68,70,0.542857143,0.0333,Non-Conference
5585,1,UNC Greensboro,Georgia Southern,"Thursday, February 13, 2014",UNC Greensboro 68  Georgia Southern 56,69,0.430434783,0.0333,Southern
4058,1,George Mason,Duquesne,"Saturday, February 8, 2014",George Mason 74  Duquesne 68,69,0.523809524,0.0333,A10
597,1,Morehead St.,Marshall,"Sunday, November 17, 2013",Morehead St. 102  Marshall 94,94,0.538135593,0.0333,Non-Conference
5831,1,Eastern Kentucky,Murray St.,"Friday, March 7, 2014",Eastern Kentucky 86  Murray St. 83,73,0.600961538,0.0333,Ohio Valley
689,1,Penn St.,La Salle,"Tuesday, November 19, 2013",Penn St. 79  La Salle 72,66,0.512295082,0.0332,Non-Conference
3258,1,Indiana St.,Loyola Chicago,"Wednesday, January 22, 2014",Indiana St. 65  Loyola Chicago 61,63,0.485,0.0332,Missouri Valley
2173,1,Chattanooga,Grand Canyon,"Sunday, December 29, 2013",Chattanooga 69  Grand Canyon 64,64,0.419491525,0.0332,Non-Conference
4236,1,Coastal Carolina,VMI,"Wednesday, February 12, 2014",Coastal Carolina 83  VMI 78,70,0.492424242,0.0332,Big South
4709,1,Louisiana Tech,Old Dominion,"Saturday, February 22, 2014",Louisiana Tech 71  Old Dominion 66,64,0.470873786,0.0332,Conference USA
4927,1,Georgia Southern,Furman,"Thursday, February 27, 2014",Georgia Southern 82  Furman 73,68,0.573529412,0.0332,Southern
1232,1,Loyola Marymount,UC Riverside,"Monday, December 2, 2013",Loyola Marymount 73  UC Riverside 69,72,0.421052632,0.0332,Non-Conference
4781,1,Sam Houston St.,Lamar,"Saturday, February 22, 2014",Sam Houston St. 74  Lamar 71,73,0.5,0.0332,Southland
2205,1,Campbell,Georgia Southern,"Monday, December 30, 2013",Campbell 69  Georgia Southern 63,64,0.481132075,0.0332,Non-Conference
2575,1,Campbell,High Point,"Wednesday, January 8, 2014",Campbell 74  High Point 71,60,0.552631579,0.0332,Big South
1641,1,Jackson St.,Evansville,"Saturday, December 14, 2013",Jackson St. 57  Evansville 51,66,0.405660377,0.0331,Non-Conference
4387,1,South Dakota,IUPUI,"Saturday, February 15, 2014",South Dakota 71  IUPUI 67,64,0.523584906,0.0331,Summit League
853,1,Radford,Binghamton,"Saturday, November 23, 2013",Radford 69  Binghamton 63,69,0.431372549,0.0331,Non-Conference
1242,1,SIU Edwardsville,Texas Pan American,"Monday, December 2, 2013",SIU Edwardsville 55  Texas Pan American 49,65,0.383495146,0.0331,Non-Conference
4819,1,UNC Greensboro,Chattanooga,"Sunday, February 23, 2014",UNC Greensboro 88  Chattanooga 84,73,0.490990991,0.0331,Southern
3174,1,Wright St.,Cleveland St.,"Sunday, January 19, 2014",Wright St. 49  Cleveland St. 46,58,0.378640777,0.0331,Horizon League
3666,1,Arkansas Little Rock,Louisiana Lafayette,"Thursday, January 30, 2014",Arkansas Little Rock 80  Louisiana Lafayette 69,69,0.45754717,0.0331,Sun Belt
526,1,George Washington,Manhattan,"Saturday, November 16, 2013",George Washington 80  Manhattan 74,71,0.504545455,0.0331,Non-Conference
5934,1,Wofford,Western Carolina,"Monday, March 10, 2014",Wofford 56  Western Carolina 53,55,0.418181818,0.0331,Southern
4427,1,Wofford,Appalachian St.,"Saturday, February 15, 2014",Wofford 64  Appalachian St. 58,61,0.505555556,0.0331,Southern
1812,1,North Carolina Central,Winthrop,"Wednesday, December 18, 2013",North Carolina Central 72  Winthrop 66,65,0.544117647,0.033,Non-Conference
1250,1,Morehead St.,Wright St.,"Monday, December 2, 2013",Morehead St. 74  Wright St. 69,74,0.513636364,0.033,Non-Conference
3930,1,Illinois St.,Northern Iowa,"Wednesday, February 5, 2014",Illinois St. 76  Northern Iowa 65,68,0.519417476,0.033,Missouri Valley
5380,1,Gonzaga,Santa Clara,"Wednesday, January 29, 2014",Gonzaga 54  Santa Clara 52,60,0.40625,0.033,WCC
5060,1,BYU,San Diego,"Saturday, March 1, 2014",BYU 78  San Diego 70,68,0.559090909,0.033,WCC
1162,1,New Mexico,San Diego,"Saturday, November 30, 2013",New Mexico 73  San Diego 66,65,0.477477477,0.0329,Non-Conference
4879,1,Massachusetts,Rhode Island,"Wednesday, February 26, 2014",Massachusetts 70  Rhode Island 67,65,0.481651376,0.0329,A10
65,1,UNC Greensboro,High Point,"Friday, November 8, 2013",UNC Greensboro 82  High Point 74,74,0.474576271,0.0329,Non-Conference
2317,1,Monmouth,Siena,"Thursday, January 2, 2014",Monmouth 63  Siena 59,70,0.428571429,0.0329,MAAC
2613,1,Miami OH,Central Michigan,"Wednesday, January 8, 2014",Miami OH 77  Central Michigan 70,72,0.508849558,0.0329,MAC
3855,1,Howard,North Carolina A&T,"Monday, February 3, 2014",Howard 68  North Carolina A&T 60,72,0.392857143,0.0329,MEAC
5906,1,Utah,Washington,"Wednesday, March 12, 2014",Utah 67  Washington 61,64,0.446601942,0.0329,Pac Ten
5350,1,Alcorn St.,Prairie View A&M,"Saturday, March 8, 2014",Alcorn St. 64  Prairie View A&M 62,60,0.514851485,0.0329,SWAC
3940,1,UC Davis,Cal St. Northridge,"Thursday, February 6, 2014",UC Davis 90  Cal St. Northridge 86,77,0.508474576,0.0329,Big West
354,1,Seattle,Cal St. Fullerton,"Wednesday, November 13, 2013",Seattle 75  Cal St. Fullerton 71,69,0.527522936,0.0329,Non-Conference
1025,1,Marshall,Western Kentucky,"Tuesday, November 26, 2013",Marshall 74  Western Kentucky 64,73,0.430555556,0.0329,Non-Conference
379,1,Winthrop,USC Upstate,"Wednesday, November 13, 2013",Winthrop 82  USC Upstate 74,71,0.54954955,0.0328,Non-Conference
3758,1,Savannah St.,Bethune Cookman,"Saturday, February 1, 2014",Savannah St. 50  Bethune Cookman 40,52,0.487012987,0.0328,MEAC
5936,1,Ohio St.,Purdue,"Thursday, March 13, 2014",Ohio St. 63  Purdue 61,68,0.397540984,0.0328,Big Ten
1602,1,Mississippi St.,Southeastern Louisiana,"Friday, December 13, 2013",Mississippi St. 68  Southeastern Louisiana 62,69,0.5,0.0328,Non-Conference
452,1,Fordham,Lehigh,"Friday, November 15, 2013",Fordham 80  Lehigh 72,78,0.423357664,0.0328,Non-Conference
4950,1,Appalachian St.,Samford,"Thursday, February 27, 2014",Appalachian St. 63  Samford 57,75,0.439814815,0.0328,Southern
1144,1,Princeton,Bucknell,"Saturday, November 30, 2013",Princeton 66  Bucknell 53,66,0.421296296,0.0328,Non-Conference
5227,1,Bethune Cookman,Florida A&M,"Thursday, March 6, 2014",Bethune Cookman 70  Florida A&M 68,74,0.443089431,0.0328,MEAC
2981,1,UTEP,Middle Tennessee,"Thursday, January 16, 2014",UTEP 63  Middle Tennessee 54,65,0.426605505,0.0328,Conference USA
4361,1,St. Bonaventure,George Mason,"Saturday, February 15, 2014",St. Bonaventure 85  George Mason 73,70,0.519417476,0.0328,A10
147,1,LIU Brooklyn,Saint Peter's,"Saturday, November 9, 2013",LIU Brooklyn 87  Saint Peter's 80,74,0.541666667,0.0328,Non-Conference
3413,1,UMBC,Hartford,"Saturday, January 25, 2014",UMBC 60  Hartford 58,62,0.424731183,0.0328,America East
1775,1,South Carolina St.,Coastal Carolina,"Tuesday, December 17, 2013",South Carolina St. 83  Coastal Carolina 78,75,0.496,0.0328,Non-Conference
4880,1,American,Navy,"Wednesday, February 26, 2014",American 64  Navy 55,62,0.5,0.0327,Patriot League
3669,1,Marshall,FIU,"Thursday, January 30, 2014",Marshall 80  FIU 68,68,0.521008403,0.0327,Conference USA
3664,1,North Dakota,Eastern Washington,"Thursday, January 30, 2014",North Dakota 73  Eastern Washington 61,69,0.466942149,0.0327,Big Sky
1827,1,LSU,Texas Tech,"Wednesday, December 18, 2013",LSU 71  Texas Tech 69,65,0.527173913,0.0327,Non-Conference
3156,1,Sam Houston St.,New Orleans,"Saturday, January 18, 2014",Sam Houston St. 77  New Orleans 70,65,0.556179775,0.0326,Southland
3878,1,Northern Illinois,Miami OH,"Tuesday, February 4, 2014",Northern Illinois 53  Miami OH 41,61,0.396039604,0.0326,MAC
671,1,DePaul,Milwaukee,"Tuesday, November 19, 2013",DePaul 80  Milwaukee 71,66,0.52173913,0.0326,Non-Conference
2216,1,UMBC,Navy,"Monday, December 30, 2013",UMBC 63  Navy 48,60,0.485714286,0.0326,Non-Conference
6009,1,Weber St.,Northern Colorado,"Friday, March 14, 2014",Weber St. 66  Northern Colorado 63,61,0.53125,0.0326,Big Sky
937,1,Seattle,UC Riverside,"Monday, November 25, 2013",Seattle 69  UC Riverside 68,67,0.509174312,0.0326,Non-Conference
5150,1,Stony Brook,Albany,"Sunday, March 2, 2014",Stony Brook 73  Albany 68,61,0.518518519,0.0326,America East
3221,1,Missouri St.,Evansville,"Tuesday, January 21, 2014",Missouri St. 64  Evansville 61,65,0.439252336,0.0325,Missouri Valley
5434,1,Nebraska,Georgia,"Sunday, November 24, 2013",Nebraska 73  Georgia 65,61,0.471698113,0.0325,Non-Conference
5250,1,Alabama St.,Grambling St.,"Thursday, March 6, 2014",Alabama St. 68  Grambling St. 66,69,0.528301887,0.0325,SWAC
5273,1,Western Michigan,Central Michigan,"Friday, March 7, 2014",Western Michigan 78  Central Michigan 64,59,0.608910891,0.0325,MAC
5123,1,UT Arlington,Western Kentucky,"Saturday, March 1, 2014",UT Arlington 80  Western Kentucky 73,73,0.517857143,0.0325,Sun Belt
3640,1,Louisiana Monroe,Arkansas St.,"Thursday, January 30, 2014",Louisiana Monroe 72  Arkansas St. 65,64,0.50952381,0.0325,Sun Belt
2687,1,South Florida,Temple,"Thursday, January 9, 2014",South Florida 82  Temple 75,73,0.524193548,0.0325,American
2648,1,IPFW,North Dakota St.,"Thursday, January 9, 2014",IPFW 82  North Dakota St. 71,66,0.573394495,0.0325,Summit League
2063,1,North Dakota St.,Utah Valley,"Monday, December 23, 2013",North Dakota St. 74  Utah Valley 70,58,0.571428571,0.0325,Non-Conference
1336,1,Bryant,Yale,"Wednesday, December 4, 2013",Bryant 72  Yale 64,67,0.495283019,0.0324,Non-Conference
1419,1,La Salle,Stony Brook,"Saturday, December 7, 2013",La Salle 65  Stony Brook 57,66,0.416666667,0.0324,Non-Conference
3682,1,Dartmouth,Penn,"Friday, January 31, 2014",Dartmouth 67  Penn 58,64,0.534883721,0.0324,Ivy League
965,1,Illinois Chicago,San Diego,"Monday, November 25, 2013",Illinois Chicago 74  San Diego 70,66,0.472222222,0.0324,Non-Conference
3598,1,Northern Illinois,Kent St.,"Wednesday, January 29, 2014",Northern Illinois 50  Kent St. 49,63,0.392473118,0.0324,MAC
